X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,Phase
-0.00761605,-0.01304599,-0.05106856,0.0143695,-0.00958502,-0.04123595,-0.00854163,-0.0136871,-0.04144604,0.01361745,-0.00683897,-0.03398719,0.00131054,0.00189608,0.00190068,-0.00011088,0.0014921,0.00216814,0.00064874,0.00102473,0.00351003,0.00079042,0.00088202,-0.00075861,0.05325599,0.04470748,0.0444755,0.03724695,0.00298751,0.00263429,0.00371366,0.00140649,R
-0.00241084,-0.00057121,5.651e-05,0.00028203,-0.00137643,-0.00051564,-0.00610633,-0.00432366,-0.00105021,0.00617271,-0.00410054,-0.0027524,-0.00034668,0.00039833,-1.813e-05,0.00149164,0.00189847,-0.00020162,-0.00203559,-0.00083743,-0.00036793,0.00049972,0.00118503,-2.74e-06,0.00247823,0.00149666,0.00755541,0.00790522,0.00052838,0.00242277,0.00223165,0.00128609,P
0.00485834,-0.00221415,-0.00542087,-0.00074915,0.00039594,-0.00962644,0.00500147,-0.00402399,-0.00020168,-0.00654992,-0.0045926,-0.0077876,2.895e-05,-2.703e-05,-0.00144997,0.00058354,-0.00073096,-0.00504235,-0.00017229,0.00073464,0.00162756,-0.00264777,-0.00211246,3.034e-05,0.00760866,0.00966366,0.00642245,0.01116423,0.00145051,0.00512837,0.00179397,0.00338734,P
-0.01377484,0.01858607,-0.00031206,-0.00315024,0.04243636,-0.00431953,-0.00556116,0.01598522,0.00038256,-0.02031955,0.01963115,-0.00727562,-0.0007124,0.00569919,-3.1e-05,0.00025511,0.00343051,-0.00077043,0.00035855,0.00436679,-0.00025235,-0.00646606,-0.00337564,-0.002052,0.02313623,0.0427718,0.01692926,0.02917535,0.00574362,0.0035252,0.00438875,0.00757731,P
-0.00020371,0.00023575,-5.3e-06,-0.00816584,-0.00019155,-0.000129,-0.00019716,0.00017941,4.35e-06,-0.00698275,0.00987151,-0.00023351,0.00011391,-9.019e-05,-3.46e-06,0.00345852,-0.00163019,7.339e-05,8.36e-05,-4.296e-05,-6.96e-06,0.00248194,-0.00030399,4.281e-05,0.00031161,0.0081691,0.00026661,0.0120938,0.00014533,0.00382417,9.425e-05,0.00250086,S
-0.00065196,-0.00030896,-0.00012541,-0.00180644,-0.00109618,0.00086134,-0.00108555,-0.0006225,-0.00034958,0.00366626,-0.00319943,0.00105034,2.017e-05,0.00032948,-2.059e-05,0.00120391,-0.00080032,0.0003609,-1.22e-06,0.00035448,-9.4e-06,0.00127996,-0.00095043,0.00033432,0.00073228,0.00228183,0.00129928,0.00497805,0.00033074,0.00149002,0.00035461,0.00162892,D
-0.01287004,-0.005306,0.02514788,0.01511749,-0.00409806,0.00986524,-0.00722066,0.00645738,0.01421556,0.01215467,-0.00240989,0.02767801,0.00041597,-0.00263069,0.00146156,-0.00051079,-0.00101041,0.00072403,0.00172782,-0.00331803,0.00093318,-4.002e-05,-0.00056895,-0.00029574,0.02874383,0.01851096,0.01720226,0.03032517,0.00303805,0.0013439,0.00385558,0.00064247,H
2.25e-06,0.00217995,0.00833514,-0.00082033,-0.00105588,0.00167731,-0.00026597,0.00163892,0.0047762,-0.00091898,-0.00229595,-0.00027014,0.00021985,-6.89e-06,-2.811e-05,7.445e-05,4.441e-05,0.00016525,0.00016928,5.3e-06,0.00038266,0.00012916,0.00023056,5.85e-05,0.0086155,0.00214504,0.00505657,0.00248775,0.00022175,0.00018661,0.00041846,0.00027067,H
0.0020293,-0.00156924,0.00013257,-0.00156094,-0.00391953,-0.0003341,0.00377969,-0.00032538,-0.0002076,-7.984e-05,-0.00222312,-0.00034863,-0.00025207,-0.00031478,-0.000106,0.00042507,-0.00044117,-3.17e-05,-0.00028591,-0.00021404,-5.009e-05,0.00023375,-0.00027174,-4.269e-05,0.00256868,0.00423212,0.00379935,0.00225171,0.00041697,0.00061345,0.00036065,0.00036097,S
0.0033966,0.0304995,0.00110249,-0.00160067,-0.02323743,0.0030087,0.0005228,0.02487923,0.0006755,-0.00503858,-0.01747133,0.00106826,0.00014382,0.00338976,0.00027367,8.54e-05,-0.00386412,2.999e-05,0.00052467,0.00262473,0.00022856,-0.00112711,-0.00130026,-0.00033119,0.03070785,0.02348601,0.02489389,0.01821471,0.00340383,0.00386518,0.0026864,0.00175235,S
0.00394039,0.0112118,-0.00246124,0.00081946,0.00574158,-0.00213909,0.00341553,0.00866926,-0.00183049,-0.00024824,0.00425269,-0.00177263,0.00597152,0.00276468,0.00011294,0.00469542,-1.186e-05,-0.00044501,0.00470507,0.00210691,3.512e-05,0.00375175,0.00011425,-0.00027282,0.01213626,0.00618166,0.00949592,0.00461402,0.00658144,0.00471648,0.00515538,0.0037634,S
-0.00335544,0.00338864,0.00036499,0.00300285,-0.00373493,-0.00017726,-0.00275214,0.00249102,0.00030926,0.00319391,-0.00128199,9.507e-05,3.542e-05,0.00018536,-2.53e-06,0.00041094,-0.00044405,3.839e-05,8.116e-05,0.00010182,-2.039e-05,0.0003918,-0.00013616,1.692e-05,0.00478279,0.00479565,0.00372492,0.00344291,0.00018873,0.00060624,0.00013179,0.00041513,D
-0.000307,-0.00013227,-0.00041381,-0.00028374,-0.0015276,-0.00153368,-0.00088524,-0.0024005,-0.00346742,-1.659e-05,-0.00155096,-0.00122527,2.953e-05,0.00118949,0.00034224,-9.571e-05,5.813e-05,7.419e-05,9.35e-05,-0.00013007,0.00030735,-0.00010417,2.604e-05,4.508e-05,0.00053196,0.00218317,0.00430918,0.00197662,0.0012381,0.00013433,0.0003466,0.00011646,P
0.00167024,-0.00193365,-1.921e-05,-0.00567247,0.00081642,0.00012646,0.00036541,-0.00072143,-0.0003127,-0.00454218,-0.0054258,3.631e-05,-0.00025483,0.00012773,5.95e-05,-0.00101721,0.00115124,0.00012435,-0.00017449,-2.238e-05,6.282e-05,-0.00103367,-0.00070665,0.00010555,0.0025552,0.00573231,0.00086705,0.00707616,0.0002912,0.00154128,0.0001868,0.00125657,D
-0.0054958,-0.00405528,0.00047041,-0.00070785,-0.00028796,0.00013355,-0.00766677,-0.0074308,2.304e-05,-0.00043642,-0.0006174,-0.00015448,0.00052223,0.00018154,2.435e-05,-5.22e-05,3.572e-05,3.02e-06,-8.01e-06,0.00020537,1.255e-05,0.00127171,-0.00035301,-0.00031507,0.0068462,0.00077577,0.01067692,0.00077169,0.00055342,6.332e-05,0.00020591,0.00135688,H
-0.00162117,0.00116934,0.00112287,-0.00082257,-6.287e-05,0.00011768,0.00467935,6.556e-05,0.0001522,-0.00466449,0.0021128,-0.0008416,-0.00037343,0.00037715,0.00036847,-0.00053972,-2.311e-05,3.335e-05,0.00165391,2.599e-05,5.644e-05,-0.00163388,0.00066203,-0.00024611,0.00229268,0.00083332,0.00468228,0.00518938,0.00064611,0.00054124,0.00165507,0.00178001,D
-0.00640252,0.01050644,-0.01537094,0.01236147,-0.01175509,0.0134658,-0.00489431,0.00930873,-0.00624429,0.0090327,-0.01309975,0.00801867,-0.00115745,0.0004348,-0.00121693,0.0022888,0.00072726,0.0015917,-0.0007107,0.0008082,-0.0005969,0.00181484,-0.00021379,0.00157543,0.01968866,0.02173283,0.01223102,0.01781832,0.00173484,0.00288115,0.00123068,0.00241274,S
-0.01644004,-0.02041623,-0.00513483,-0.00479573,-0.01374222,1.11e-06,-0.00894439,-0.02258348,-0.00379046,-0.00150953,-0.0087977,-0.00089543,-0.0019584,0.00290509,-0.00020315,-0.00057402,0.00035525,9.014e-05,-0.00042663,-0.00017098,-9.118e-05,-0.00041886,0.00121176,-0.00011738,0.02671074,0.01455499,0.02458421,0.00897107,0.00350943,0.00068105,0.00046858,0.00128747,R
-0.00217342,0.00015927,4.665e-05,-0.00269804,-0.00044068,3.183e-05,-0.00162647,-7.96e-05,8.018e-05,-0.00187212,-0.00107416,0.00013298,-6.349e-05,0.00012704,-1.766e-05,1.488e-05,0.00011013,-1.041e-05,-1.41e-05,0.00010984,-4.28e-06,-5.689e-05,0.000201,2.79e-06,0.00217974,0.00273398,0.00163039,0.00216249,0.00014312,0.00011161,0.00011083,0.00020891,D
0.01119857,0.00382624,0.00791565,-0.00780867,0.00395131,0.00557352,0.00295015,0.00368279,0.02702262,-0.00662871,0.00091777,0.00440182,-0.0015259,0.00105015,0.00688913,-0.0003149,0.000771,0.00199808,-0.001477,0.00081239,0.0089412,-0.00035226,0.00011594,0.00145786,0.01423747,0.01037557,0.02743152,0.00800987,0.00713381,0.0021647,0.00909872,0.00150429,P
-0.00217431,-0.00424941,-0.0004088,-0.0003759,-0.00064718,-0.00019158,-0.00181702,-0.00408905,-0.00022229,0.00036308,-0.00140431,5.363e-05,0.00046669,4.633e-05,2.98e-06,0.00033363,-0.00033993,4.746e-05,0.00038479,-5.18e-05,3.274e-05,0.00128221,-0.00048446,0.00029187,0.00479085,0.00077256,0.0044801,0.00145148,0.00046899,0.00047866,0.00038964,0.00140141,H
0.01415173,-0.00720316,-0.00291754,0.00193483,-5.64e-05,-0.00351816,0.01169384,-0.00424619,-0.00306795,-0.00597066,-0.00205321,-0.00249271,-0.00050646,-0.00251581,0.00027443,-0.00300796,0.0020271,-0.00025645,0.00128515,0.00054072,-4.643e-05,-0.00230167,0.00117248,-0.00013865,0.01614525,0.0040155,0.0128136,0.00678808,0.00258091,0.00363631,0.00139504,0.00258682,R
-0.00478192,0.00180748,0.00117193,0.00141821,-0.00544574,-0.00101679,-0.00373043,0.00130277,0.00111559,0.00178155,-0.00379074,-0.000514,-0.00015264,7.569e-05,-3.417e-05,8.873e-05,0.00050766,5.623e-05,-6.67e-05,5.872e-05,-5.12e-06,0.00025509,-0.00031823,-4.933e-05,0.00524473,0.0057185,0.00410584,0.00421993,0.00017377,0.00051841,8.901e-05,0.00041082,D
-0.00036882,0.00763815,0.00024942,0.01001011,0.0118367,0.00374558,-9.069e-05,0.00741353,5.213e-05,0.00686466,0.01008784,0.00344141,0.00168295,0.0011353,-0.00045298,0.00040196,-0.00395269,0.00035487,0.00147214,0.00139781,-0.00036622,-3.396e-05,-0.00459212,0.00014692,0.00765111,0.01594801,0.00741426,0.01267799,0.00208,0.00398889,0.00206281,0.00459459,S
-0.0001918,-0.00037479,-3.631e-05,0.00040362,0.0002361,1.066e-05,-0.00014426,-0.00029998,-2.405e-05,-0.00013797,5.084e-05,-3.274e-05,6.69e-06,7.185e-05,2.39e-06,0.00018048,6.062e-05,1.648e-05,5.32e-06,5.254e-05,1.74e-06,4.09e-06,-1.636e-05,3.87e-06,0.00042258,0.00046772,0.00033373,0.00015064,7.22e-05,0.0001911,5.284e-05,1.73e-05,D
-0.00280006,-0.01211452,0.00019084,0.00128999,0.00137417,-0.00048225,0.00847327,-0.00917374,-0.00083107,-0.00795105,-0.00406656,-0.00392953,-0.00093167,-9.801e-05,-0.00022429,0.00016553,0.00033802,-3.118e-05,0.00227559,0.00087879,-0.00018392,-0.00246757,0.00219857,-0.00133779,0.01243537,0.00194551,0.01251577,0.00975691,0.00096329,0.00037766,0.00244631,0.00356543,R
-0.00623035,0.0019538,-0.00012587,0.01412827,-0.0201973,0.00553682,-0.00124364,0.00406395,-0.0023684,0.00585246,-0.01253056,0.00385824,0.00010264,-0.00012009,-2.218e-05,0.00110097,-0.00190687,0.00061511,0.00018324,-0.00012302,-5.822e-05,-0.0004137,4.531e-05,6.931e-05,0.00653073,0.02526253,0.00486536,0.01435801,0.00015952,0.00228618,0.00022825,0.00042191,S
-0.00388768,0.00224823,-0.00040664,-0.00579537,-0.00451991,-0.00117938,-0.00475394,0.0012148,-0.00018542,-0.00157399,-0.0036287,-0.00055822,0.00017927,-2.182e-05,8.15e-06,-0.00014062,0.00028307,1.029e-05,-7.536e-05,7.043e-05,-1.213e-05,-2.892e-05,1.531e-05,1.861e-05,0.00450932,0.00744358,0.0049102,0.00399456,0.00018078,0.00031624,0.00010386,3.765e-05,R
-0.00148288,-0.00011937,0.00033098,0.00785941,0.01530198,-0.00070396,-0.00138367,-0.0004842,0.000221,0.00246799,0.0021015,-0.00079446,0.00010046,-2.48e-05,-1.27e-06,-0.00017496,-0.00075234,0.00015642,0.00011264,2.16e-06,-2.58e-06,-0.00044523,-0.0006707,0.00019185,0.00152405,0.01721675,0.00148251,0.00333743,0.00010348,0.0007881,0.00011269,0.00082757,P
-0.02011216,-0.00854172,-0.00169695,-0.00123365,0.00136355,2.17e-06,-0.01571787,-0.0081483,-0.00226703,-0.00170243,-0.00137447,-0.0003831,-0.00675068,-0.00195656,-0.00053849,-0.00050797,0.00020276,-1.195e-05,-0.00562228,-0.00203107,-0.00068874,5.372e-05,3.701e-05,-2.81e-06,0.02191665,0.00183879,0.01784897,0.00222131,0.00704909,0.00054707,0.00601745,6.53e-05,D
0.00073602,-0.0307181,-0.0013236,0.00291824,0.02355863,-0.00097987,0.01244651,-0.02793528,-0.00572632,-0.00357281,0.01883938,0.00096827,0.00268865,0.0032239,-0.00189541,0.00168858,0.00189701,3.46e-05,0.00412952,0.0033001,-0.00227878,-0.00272634,-0.00081252,-1.191e-05,0.03075541,0.0237589,0.03111408,0.0191996,0.00460597,0.00253991,0.00575643,0.00284487,S
0.01661567,-0.00814142,-0.00566781,-0.01562651,0.01190589,-0.0017567,0.01326049,-0.00713737,-0.00521507,0.00439019,0.00998758,-0.00132999,0.00167563,-0.00105985,-0.00031402,-0.00244661,0.00156041,-0.00022122,0.00121373,-0.00092161,-0.00025168,-0.00166478,0.00355435,-0.0004607,0.01935167,0.01972369,0.01593674,0.01099065,0.00200739,0.00291028,0.00154462,0.00395185,S
-0.00034227,0.00882638,-0.00241095,-0.00849486,0.00690801,0.0042656,-0.00533282,0.00820593,-0.00178595,-0.00692015,0.00718529,0.00422756,0.00093805,0.00515565,-9.189e-05,0.00100363,-9.097e-05,0.00065199,-0.00094461,0.00459709,0.00058873,-0.00010224,-0.00152408,0.0004292,0.00915614,0.01175069,0.00994816,0.01083463,0.0052411,0.00120027,0.00472992,0.00158666,S
0.00128008,-0.00168504,-9.737e-05,0.00768127,0.070064,0.00415133,0.00099533,-0.00148581,-5.134e-05,0.00398535,0.05360752,0.00146123,0.00043173,-0.00034471,-0.00010935,0.00090811,0.00356166,-0.00111623,0.00033667,-0.00027165,-8.19e-05,6.161e-05,0.00343282,0.00035648,0.00211836,0.07060594,0.00178912,0.05377532,0.00056318,0.00384136,0.00044028,0.00345183,S
0.0102127,0.00050784,-0.0015322,-7.12e-05,0.00023412,-6.829e-05,0.00559308,0.00022514,-0.00088179,-0.00065827,1.647e-05,-0.0001278,0.00180479,0.00044515,-0.0003473,-2.275e-05,-1.974e-05,-1.9e-07,0.00100438,0.00022639,-0.00019945,-2.463e-05,-2.273e-05,-2.59e-06,0.01033948,0.00025406,0.00566663,0.00067076,0.00189104,3.012e-05,0.00104872,3.362e-05,S
-0.00245993,-0.00489215,0.00051591,-8.7e-05,0.00039924,-2.092e-05,-0.00215614,-0.00295361,0.00035556,-7.134e-05,0.00015812,-5.66e-06,-9.479e-05,-0.00021043,1.667e-05,7.03e-06,-2.283e-05,4.47e-06,-8.662e-05,-0.00015556,1.224e-05,9.25e-06,-2.48e-06,3.1e-06,0.00550005,0.00040915,0.00367413,0.00017356,0.0002314,2.43e-05,0.00017847,1.007e-05,D
-0.00026982,-8.942e-05,2.443e-05,-0.00020456,-0.00027061,-2.882e-05,-0.00026738,-8.678e-05,2.404e-05,-0.00020798,-0.0002674,-2.944e-05,-3.87e-05,1.86e-05,3.96e-06,-3.247e-05,-3.515e-05,-5.68e-06,-4.069e-05,1.635e-05,4.29e-06,-2.969e-05,-3.774e-05,-5.15e-06,0.0002853,0.00034045,0.00028214,0.00034003,4.312e-05,4.819e-05,4.406e-05,4.829e-05,D
-0.00076402,0.00347311,0.00508404,-0.00127734,0.00492698,-0.00303268,-0.00041422,0.00251015,0.00439736,0.00017449,0.00180954,0.00300146,-0.00011222,8.991e-05,6.583e-05,-0.00037726,0.00012429,0.00040693,-7.08e-05,5.542e-05,-9.645e-05,0.00028273,-0.00085801,0.00183933,0.00620433,0.00592486,0.00508028,0.00350908,0.00015815,0.00056865,0.00013186,0.0020492,P
-0.02374009,-0.00236537,0.00092117,0.04578524,-0.00967496,0.00548927,-0.02807572,-0.01160793,0.00173066,0.04123047,-0.00782155,0.00518895,0.00629441,-0.00077574,-0.00077976,0.01230519,-0.00156891,-0.00170066,0.00263451,-0.00227098,-0.00040825,0.00918055,-0.00198972,-0.00141282,0.02387541,0.04711714,0.03043001,0.04228538,0.00638979,0.01252084,0.00350209,0.00949935,S
-0.00643821,0.01192771,0.00087478,0.01140933,0.0022855,-0.00034779,-0.00516593,0.01181433,0.00037175,0.0076947,0.00157469,-0.00048883,0.00060175,-0.00030443,-7.014e-05,-0.00084078,7.785e-05,-1.612e-05,0.00075293,-0.00042114,-4.582e-05,-0.00151266,7.256e-05,-0.00011978,0.01358257,0.01164119,0.01289974,0.00786937,0.00067802,0.00084453,0.00086392,0.00151913,P
0.00038038,0.00095881,-0.00011881,0.00375762,-0.00130288,-0.00124029,0.00562842,-0.00103121,0.00021318,0.00266225,-0.00104286,-0.00103544,-5.073e-05,5.918e-05,-1.972e-05,-3.093e-05,0.00030563,-2.74e-05,0.00116434,-0.00069408,9.779e-05,-3.794e-05,0.000235,-2.529e-05,0.00103832,0.004166,0.00572607,0.00304093,8.041e-05,0.00030841,0.00135905,0.00023938,D
-0.00332645,-0.00251416,-0.00026123,-0.00238636,0.00080602,-0.00020827,-0.00228747,-0.0024397,-0.00017397,-0.00214926,0.00083516,-0.0002697,-0.00024415,0.00024964,9.292e-05,-0.00014093,-0.00028408,7.754e-05,-0.00015208,4.122e-05,-5.74e-06,-7.19e-05,-0.00027386,2.247e-05,0.00417786,0.0025274,0.00334887,0.00232154,0.00036134,0.00032646,0.00015767,0.00028404,S
-0.00163271,-0.0033131,-0.00019663,-0.00524964,0.00334005,-0.00229188,-0.00112209,-0.00270095,0.00019907,-0.00696053,0.00161656,-0.0023634,0.00030501,-0.00097933,9.839e-05,-0.00110988,0.00088734,-0.00025281,-6.276e-05,-0.00052803,2.926e-05,-0.00204947,0.0001311,-0.00024555,0.00369879,0.00663079,0.00293152,0.00752648,0.00103044,0.0014433,0.00053255,0.00206828,D
0.00097375,-0.00352245,-0.00616957,0.0030209,0.00282862,0.00231504,0.00123142,-0.00382509,-0.00614522,0.00173215,0.00159013,0.00354933,-1.573e-05,-0.00041156,-0.00056984,0.00050484,-0.00078129,-0.00041905,-3.481e-05,-0.00037906,-0.00063235,0.00031974,-0.00022101,-0.00040905,0.00717074,0.00474198,0.00734244,0.00425754,0.0007031,0.00102024,0.00073808,0.00056427,S
-0.00358557,0.00069185,3.29e-05,-0.00032154,3.004e-05,-7.311e-05,-0.00305492,0.00054718,7.174e-05,-0.00022092,0.00012654,-9.534e-05,0.00049396,-0.00017745,1.819e-05,6.157e-05,9.64e-06,8.73e-06,0.00052614,-0.00017887,1.146e-05,3.835e-05,4.02e-06,6.41e-06,0.00365185,0.00033112,0.00310436,0.00027186,0.00052518,6.293e-05,0.00055583,3.909e-05,D
-0.00128391,-0.00404726,-0.00018566,0.01859236,-0.02735613,-0.00174329,-0.00189405,-0.00531382,-0.00033275,0.01081682,-0.01869297,-0.00241195,-0.00061492,-0.00069505,2.472e-05,-0.0026775,-6.923e-05,-0.00021153,0.00058764,2.605e-05,4.913e-05,-0.00374655,-0.00012391,-0.00054314,0.00425008,0.03312209,0.00565109,0.02173127,0.00092835,0.00268673,0.00059027,0.00378774,R
-0.00217098,-0.00850422,-0.00028084,-0.00771901,0.04077227,0.0004791,-0.00275515,-0.00379269,0.00036307,-0.00412982,0.02374644,0.00035779,-0.0004567,-0.00099883,-8.058e-05,0.00342454,0.00273996,-0.00105961,-0.00111085,-0.00035042,0.00014291,0.00120004,-0.00131855,-0.00081251,0.00878144,0.04149928,0.00470182,0.02410554,0.00110124,0.00451194,0.00117354,0.0019593,P
0.00099461,0.00119518,-0.00068559,0.00806765,-0.0461111,-0.01486241,0.00108895,0.00083188,-0.00014999,0.00972461,-0.03227367,-0.02013393,-0.00011146,-3e-05,-0.0001107,-0.00016668,0.00015939,-0.0011492,-0.00013349,1.265e-05,-0.00024604,0.00096288,0.001162,-0.00220144,0.00169934,0.04911427,0.00137853,0.03926236,0.00015993,0.00117211,0.00028021,0.00266903,S
-0.00262199,0.0059681,-0.0006139,0.00355094,0.01198961,0.00014672,-0.00215219,0.00565288,-0.00069308,0.00369654,0.01172207,6.483e-05,-0.00048002,-0.00090969,-0.00016281,0.00096368,0.00026355,4.069e-05,-0.00049798,-0.00089764,-0.00015978,-0.00024523,-0.00047615,-1.434e-05,0.00654751,0.01250525,0.0060883,0.01229128,0.00104138,0.0009999,0.00103888,0.00053579,S
-0.00516195,0.00018705,0.01091684,-0.00139428,2.889e-05,0.00117354,-0.00484678,0.00039136,0.01193101,-0.00076936,0.00011424,0.00138843,0.00018899,-0.0001609,-0.00104991,-6.497e-05,-0.00030735,-0.00096452,0.00015946,-0.00011282,-0.00129874,7.528e-05,-0.00016444,-0.00080956,0.01207717,0.00182265,0.01288384,0.00159145,0.00107885,0.00101438,0.00131335,0.00082951,D
-0.00015489,0.00120801,3.088e-05,0.00097121,0.00088845,-0.00050926,-0.00034461,-0.0004318,7.918e-05,0.00065031,0.00073479,-0.00034996,-7.36e-06,0.00053204,-2.757e-05,0.00063509,0.00155215,8.826e-05,-0.00042407,-0.0006917,0.00012294,0.00081493,0.00128521,2.065e-05,0.00121829,0.00141137,0.0005581,0.00104178,0.0005328,0.00167937,0.00082061,0.00152194,H
-0.00567305,-0.00394659,-0.00363754,-0.01440558,0.00253395,0.01134518,-0.00205265,-0.00347997,-0.0102956,-0.01345531,-0.00089688,-0.00017306,-0.00050444,0.00022473,-0.0010405,-0.00168673,-0.00085168,8.365e-05,0.00023198,-0.00018495,-0.00384336,-0.00147478,-0.00073054,-0.00712791,0.00780966,0.01851093,0.01105997,0.01348628,0.00117796,0.00189141,0.0038548,0.00731545,S
0.0003495,0.00054071,-2.124e-05,5.261e-05,-0.00167893,-0.00025619,-0.00439344,0.00240754,-0.00042445,-9.061e-05,-0.00100402,-0.00031794,5.256e-05,0.00013622,-3.556e-05,0.00087959,-0.00014189,-0.00012576,0.00035972,9.335e-05,-6.259e-05,0.00064138,-0.00012288,-0.00010746,0.00064418,0.00169918,0.00502779,0.00105705,0.00015028,0.00089979,0.00037687,0.00066183,D
0.00073548,0.00052903,-6.941e-05,-0.00053812,0.00013992,-0.0001599,0.0008976,0.00026149,-9.133e-05,-0.00072255,-0.00024773,-0.0001537,-3.134e-05,-7.111e-05,2.88e-06,3.932e-05,-9.203e-05,4.09e-06,-1.014e-05,-8.05e-06,-6.31e-06,2.812e-05,-2.103e-05,2.74e-06,0.00090864,0.00057855,0.00093936,0.00077915,7.776e-05,0.00010016,1.441e-05,3.522e-05,H
0.0017874,0.00757174,0.02960151,-0.00341188,0.0104644,0.03847337,0.00123116,0.00699179,0.01995801,-0.00178487,0.00945633,0.02601147,-8.335e-05,-0.00022981,-0.00305576,0.00033338,0.00054612,0.00034229,-0.0005218,-0.00015566,-0.00149313,0.00037435,0.00102189,0.00060219,0.03060678,0.04001681,0.02118308,0.02773454,0.00306552,0.00072564,0.00158933,0.0012438,P
0.00109582,-0.01996806,0.02309662,0.00109572,0.00070089,-0.00861923,-0.00086746,-0.01466423,0.0262434,0.00204936,0.00031776,-0.00630054,0.00054135,-0.00156603,-0.00383012,-0.00014972,-1.848e-05,0.00124931,-0.00056546,0.00110012,-0.00394858,-0.00018126,-2.961e-05,0.0001392,0.03055123,0.00871682,0.03007505,0.00663307,0.00417316,0.00125838,0.00413779,0.00023045,H
0.00197601,-0.01184287,-0.00140577,0.00095608,-0.00604347,-0.00115566,-0.0004762,-0.00617606,-0.00129401,-0.00420642,-0.00561555,-0.00146783,-6.897e-05,-0.00115572,-7.038e-05,-0.0003315,0.00039385,5.624e-05,-0.000235,-0.00055732,-0.00015968,-0.0016426,-0.00045612,0.00038215,0.0120886,0.00622681,0.00632811,0.00716819,0.00115991,0.00051786,0.00062556,0.00174707,D
-0.00045822,-0.00530862,-0.00119077,0.00033717,-0.00417924,-0.00095157,-0.00106021,-0.00481274,-0.00102319,0.0004597,-0.0036384,-0.00110565,0.00014565,-0.00156629,-0.00032386,0.00017102,-0.00132767,-0.00024687,-2.988e-05,-0.0014217,-0.000275,0.00025116,-0.00140907,-0.00016306,0.00545979,0.00429944,0.00503323,0.00383037,0.00160604,0.00136121,0.00144836,0.00144054,P
-0.00208782,0.00060169,-0.00010071,0.00041732,-1.503e-05,1.26e-06,-0.00297652,-0.00011153,-0.0001194,0.00052329,-5.744e-05,-0.00010783,2.163e-05,-7.77e-05,6.5e-07,3.72e-06,-4.24e-05,-2.2e-06,0.00014914,-4.29e-05,9.16e-06,-1.482e-05,-2.377e-05,-9.62e-06,0.00217512,0.0004176,0.002981,0.00053736,8.065e-05,4.262e-05,0.00015546,2.962e-05,D
0.0079794,0.00027194,-0.00045131,-9.622e-05,-0.00067162,-9.234e-05,-0.00047943,-4.491e-05,4.266e-05,-9.02e-05,-0.00066909,-9.181e-05,0.00466138,0.00219559,0.00012174,-0.00261401,-0.00071117,5.89e-06,0.00212213,0.00127041,0.00042751,-0.00259133,-0.00080602,1.649e-05,0.00799678,0.00068473,0.00048342,0.00068135,0.00515402,0.00270903,0.00251001,0.00271384,D
-0.00019293,1.97e-06,3.573e-05,-0.00015234,-0.00025512,-4.56e-05,-7.696e-05,-0.00010593,4.894e-05,-0.00020461,-0.00027001,-1.708e-05,-1.177e-05,9.82e-06,1.13e-06,-3.562e-05,-2.213e-05,-5.01e-06,-2.83e-06,1.47e-06,9.8e-07,-2.78e-05,-3.091e-05,-3.27e-06,0.00019622,0.00030062,0.00013978,0.00033921,1.537e-05,4.223e-05,3.33e-06,4.17e-05,S
-0.01265041,-0.02378286,0.00446913,0.00620604,-0.01562084,0.00268194,-0.00585712,-0.03527161,0.00266622,0.00433758,-0.02677161,0.00196683,0.00029161,-0.01101313,0.00086794,0.00082638,-0.00797289,0.00097925,0.00405476,-0.02013881,-0.00030541,-0.00052775,-0.00845892,0.00088735,0.02730623,0.01702111,0.03585389,0.02719195,0.01105113,0.0080752,0.02054522,0.00852169,S
0.01859663,0.01486261,0.0069203,0.03524432,-0.00010621,0.00473954,0.0015781,0.00823596,0.00534462,0.02866792,0.00471262,0.00512238,0.00195893,0.01151945,0.00239595,0.01137407,-0.0048682,0.00121855,-0.00209207,0.00560817,0.00134879,0.00966099,-0.00288564,0.00114845,0.02479158,0.03556173,0.00994416,0.0295008,0.01192794,0.01243196,0.00613576,0.01014793,S
0.0041151,-0.01772273,6.028e-05,0.00498778,-0.01858613,-0.00088826,0.00065917,-0.01594505,-0.00093184,-0.01045084,-0.01418098,0.0016673,0.00067364,0.00111021,0.0002641,0.00242412,-0.00107609,0.00023176,0.00306651,-0.00020324,-0.00031348,0.00033084,0.00021547,-8.127e-05,0.01819431,0.01926425,0.01598585,0.01769464,0.00132518,0.00266234,0.00308918,0.0004031,D
0.00190143,-0.00231102,-0.00961543,-0.00179807,0.0006779,0.01653236,0.00215391,-0.00269273,-0.00680671,-0.0011229,-0.00011911,0.01185872,-6.116e-05,9.043e-05,0.00065477,-0.00031208,0.000435,0.001691,-0.00016292,3.229e-05,0.0001253,-0.0001062,0.00021175,0.00090338,0.01007039,0.01664366,0.0076303,0.01191236,0.00066381,0.00177373,0.00020805,0.00093392,D
